date,listing_id_encod,listing_id,reviewer_id,reviewer_name,comments,host_id,host_name,host_description,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2017-04-12,586,16601263,30422247,Tom,The host canceled this reservation 58 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,101234563,Kenneth,The host canceled this reservation 7 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,43681342,Kumiko,The host canceled this reservation 23 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,4971709,Boris,The host canceled this reservation 30 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,41077604,Aidan,The host canceled this reservation 38 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,50123971,Jeremy,The host canceled this reservation 43 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,12873195,Jenny,The host canceled this reservation 66 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,4752916,Astrid,The host canceled this reservation 96 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,586,16601263,103242767,Christina,The host canceled this reservation 113 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,586,16601263,54401491,Jeeyeon,The host canceled this reservation 114 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,586,16601263,12560705,Daniel,The host canceled this reservation 100 days before arrival. This is an automated posting.,17421189,Henrik,"Top Floor apart. with 2 balconies Central top floor apartment in Stockholm with two rooms with one king size bed and one extra bed available, open space kitchen, one WC and two balconies, located in Södermalm district with super close access to subway, train station, buss communications and Bicycles for rent just around the corner. Can't get any better than this to explore Stockholm. :)<br /><br />- Located at Zinkensdamm Subway Station<br />- Walking Distance to Old town, 10 min<br />- Walking Distance to Royal Palace, 16 min<br /><br /><b>The space</b><br />Very spacious apartment in city center.<br /><br /><b>Guest access</b><br />Backyard, where garbage is thrown.<br /><br /><b>Other things to note</b><br />The extra bed is an extra double layer mattress that is possible to use anywhere in the apartment.",Södermalms,59.31881,18.05275,Entire home/apt,1600.0,13,2017-08-23,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,588,16712348,128479055,Nandkumar,The host canceled this reservation 15 days before arrival. This is an automated posting.,110746279,Martin,"Beautiful..! 2 Level House, 200m from the water. Beautiful 2 Floor, Terrace House , 200m from the water and beautiful surrounding Nature. Free out door gym 5 minutes away on the lake Great for Family vacation, Business visits. Fast Wifi connection in all rooms.<br /><br /><b>The space</b><br />The house has a fully kitted out kitchen with appliances dinning area and lounge, 2x smart Tv and Terrace with BBQ.<br />There are stairs leading up to a second lounge (double mattress sofa bed) and a second bathroom. You also have your 3 bedrooms, two bedrooms with single beds and one with a double bed.<br /><br /><b>Guest access</b><br />Guests can access every room in the property.",Bromma,59.339,17.96526,Entire home/apt,2500.0,51,2019-10-12,0.71,0,4.98,4.91,4.91,4.98,5.0,4.7,4.81
2018-11-19,588,16712348,31107776,Danika,The host canceled this reservation 41 days before arrival. This is an automated posting.,110746279,Martin,"Beautiful..! 2 Level House, 200m from the water. Beautiful 2 Floor, Terrace House , 200m from the water and beautiful surrounding Nature. Free out door gym 5 minutes away on the lake Great for Family vacation, Business visits. Fast Wifi connection in all rooms.<br /><br /><b>The space</b><br />The house has a fully kitted out kitchen with appliances dinning area and lounge, 2x smart Tv and Terrace with BBQ.<br />There are stairs leading up to a second lounge (double mattress sofa bed) and a second bathroom. You also have your 3 bedrooms, two bedrooms with single beds and one with a double bed.<br /><br /><b>Guest access</b><br />Guests can access every room in the property.",Bromma,59.339,17.96526,Entire home/apt,2500.0,51,2019-10-12,0.71,0,4.98,4.91,4.91,4.98,5.0,4.7,4.81
2019-03-06,588,16712348,228874267,Helmut,The host canceled this reservation 57 days before arrival. This is an automated posting.,110746279,Martin,"Beautiful..! 2 Level House, 200m from the water. Beautiful 2 Floor, Terrace House , 200m from the water and beautiful surrounding Nature. Free out door gym 5 minutes away on the lake Great for Family vacation, Business visits. Fast Wifi connection in all rooms.<br /><br /><b>The space</b><br />The house has a fully kitted out kitchen with appliances dinning area and lounge, 2x smart Tv and Terrace with BBQ.<br />There are stairs leading up to a second lounge (double mattress sofa bed) and a second bathroom. You also have your 3 bedrooms, two bedrooms with single beds and one with a double bed.<br /><br /><b>Guest access</b><br />Guests can access every room in the property.",Bromma,59.339,17.96526,Entire home/apt,2500.0,51,2019-10-12,0.71,0,4.98,4.91,4.91,4.98,5.0,4.7,4.81
2019-03-12,588,16712348,65608741,Kelly,The host canceled this reservation 13 days before arrival. This is an automated posting.,110746279,Martin,"Beautiful..! 2 Level House, 200m from the water. Beautiful 2 Floor, Terrace House , 200m from the water and beautiful surrounding Nature. Free out door gym 5 minutes away on the lake Great for Family vacation, Business visits. Fast Wifi connection in all rooms.<br /><br /><b>The space</b><br />The house has a fully kitted out kitchen with appliances dinning area and lounge, 2x smart Tv and Terrace with BBQ.<br />There are stairs leading up to a second lounge (double mattress sofa bed) and a second bathroom. You also have your 3 bedrooms, two bedrooms with single beds and one with a double bed.<br /><br /><b>Guest access</b><br />Guests can access every room in the property.",Bromma,59.339,17.96526,Entire home/apt,2500.0,51,2019-10-12,0.71,0,4.98,4.91,4.91,4.98,5.0,4.7,4.81
2019-05-14,588,16712348,36511911,Vitaly,The host canceled this reservation 53 days before arrival. This is an automated posting.,110746279,Martin,"Beautiful..! 2 Level House, 200m from the water. Beautiful 2 Floor, Terrace House , 200m from the water and beautiful surrounding Nature. Free out door gym 5 minutes away on the lake Great for Family vacation, Business visits. Fast Wifi connection in all rooms.<br /><br /><b>The space</b><br />The house has a fully kitted out kitchen with appliances dinning area and lounge, 2x smart Tv and Terrace with BBQ.<br />There are stairs leading up to a second lounge (double mattress sofa bed) and a second bathroom. You also have your 3 bedrooms, two bedrooms with single beds and one with a double bed.<br /><br /><b>Guest access</b><br />Guests can access every room in the property.",Bromma,59.339,17.96526,Entire home/apt,2500.0,51,2019-10-12,0.71,0,4.98,4.91,4.91,4.98,5.0,4.7,4.81
2019-06-30,588,16712348,178745051,Cinzia,The host canceled this reservation 45 days before arrival. This is an automated posting.,110746279,Martin,"Beautiful..! 2 Level House, 200m from the water. Beautiful 2 Floor, Terrace House , 200m from the water and beautiful surrounding Nature. Free out door gym 5 minutes away on the lake Great for Family vacation, Business visits. Fast Wifi connection in all rooms.<br /><br /><b>The space</b><br />The house has a fully kitted out kitchen with appliances dinning area and lounge, 2x smart Tv and Terrace with BBQ.<br />There are stairs leading up to a second lounge (double mattress sofa bed) and a second bathroom. You also have your 3 bedrooms, two bedrooms with single beds and one with a double bed.<br /><br /><b>Guest access</b><br />Guests can access every room in the property.",Bromma,59.339,17.96526,Entire home/apt,2500.0,51,2019-10-12,0.71,0,4.98,4.91,4.91,4.98,5.0,4.7,4.81
2017-01-16,589,16714619,44141896,Christian Hartvig,The host canceled this reservation 20 days before arrival. This is an automated posting.,5772146,Lina,"Right in the heart of popular SOFO Suits couples, families, friends travelling together or people on business trips.<br /><br /><b>The space</b><br />Well renovated apartment from the 1700 century in the middle of the city.  High ceiling, balcony and a fireplace. Fully equipped kitchen (since this is our regular home all you will possible need is to be found), dishwasher, fridge and freezer. Bathroom incl. washing-machine. WiFi.",Södermalms,59.31337,18.07689,Entire home/apt,2050.0,48,2022-08-16,0.64,8,4.96,4.98,4.96,5.0,5.0,4.93,4.83
2017-03-18,589,16714619,10950017,Matthew,The host canceled this reservation 77 days before arrival. This is an automated posting.,5772146,Lina,"Right in the heart of popular SOFO Suits couples, families, friends travelling together or people on business trips.<br /><br /><b>The space</b><br />Well renovated apartment from the 1700 century in the middle of the city.  High ceiling, balcony and a fireplace. Fully equipped kitchen (since this is our regular home all you will possible need is to be found), dishwasher, fridge and freezer. Bathroom incl. washing-machine. WiFi.",Södermalms,59.31337,18.07689,Entire home/apt,2050.0,48,2022-08-16,0.64,8,4.96,4.98,4.96,5.0,5.0,4.93,4.83
2017-03-18,591,16785369,28447347,Anna,The host canceled this reservation 63 days before arrival. This is an automated posting.,111477212,Dennis,"Urban/central located aparment Stockholm Perfekt storlek innehållande, 160 cm säng. Soffa, tv kök o badrum! Balkong med havsview.",Kungsholmens,59.32925,18.03712,Entire home/apt,1412.0,16,2022-08-03,0.22,4,4.67,4.87,4.33,5.0,4.8,4.87,4.67
2017-02-09,592,16825476,75036874,Sissel Tangen,The host canceled this reservation 14 days before arrival. This is an automated posting.,35207118,Sabrina,"Family house Bra läge nära Vällingby  centrum där de finns shopping affärer och 17 min till Stockholm central stor lägenheten hyr ut 1 rum med egen toalett tillgång till köket och vardagsrummet.<br /><br /><b>The space</b><br />Ni kan har tillgång till köket och vardags rummet själva<br /><br /><b>Guest access</b><br />Tillgång till egen toalett kök, vardagsrum om man vill och wifi",Hässelby-Vällingby,59.36655,17.87162,Private room,450.0,1,2017-02-09,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,654,18621820,130237978,Lea,The host canceled this reservation 77 days before arrival. This is an automated posting.,129365804,Clara,"Stylish and super central, 65 Sq.m flat Öppen spis i mysigt tv rum ,ljust och fräscht kök med plats för sex personer, vardagsrum/sovrum med sol hela dagen väldigt ljust och härligt. Barnrum med två stycken 90 cm sängar och en massa roliga leksaker som finns till låns!<br />Badrummet har en dusch samt toalett är helkaklat och med golvvärme. Allt renoverades 2016 och är nymålat i harmoniska färger.<br />Finns wifi, HBO och Netflix samt bas utbud på tv. Tvättstuga en trappa upp samt gård med grillmöjlgheter.<br /><br /><b>The space</b><br />Tvättstuga,gård, grill och cykel utrymme",Norrmalms,59.33563,18.052,Entire home/apt,1390.0,22,2019-08-27,0.31,0,4.25,4.32,4.35,4.67,4.63,4.78,4.28
2017-06-29,654,18621820,33019297,Richard,The host canceled this reservation 8 days before arrival. This is an automated posting.,129365804,Clara,"Stylish and super central, 65 Sq.m flat Öppen spis i mysigt tv rum ,ljust och fräscht kök med plats för sex personer, vardagsrum/sovrum med sol hela dagen väldigt ljust och härligt. Barnrum med två stycken 90 cm sängar och en massa roliga leksaker som finns till låns!<br />Badrummet har en dusch samt toalett är helkaklat och med golvvärme. Allt renoverades 2016 och är nymålat i harmoniska färger.<br />Finns wifi, HBO och Netflix samt bas utbud på tv. Tvättstuga en trappa upp samt gård med grillmöjlgheter.<br /><br /><b>The space</b><br />Tvättstuga,gård, grill och cykel utrymme",Norrmalms,59.33563,18.052,Entire home/apt,1390.0,22,2019-08-27,0.31,0,4.25,4.32,4.35,4.67,4.63,4.78,4.28
2017-05-09,656,18629735,73621816,Thorben,The host canceled this reservation 22 days before arrival. This is an automated posting.,1376896,Karin,"Spacious and charming room with Queensize bed My charming and comfortable apartment is very well planned and in a very central location in Stockholm with restaurants, cafees and shops just around the corner.<br />Yet it´s very calm and quiet and it takes 5 minutes to walk to the wonderful Royal Park, the home of Crownprincess Victoria.The park is lovely to take a stroll or a run or just a lazy picninc in the sun.<br />The water is also very close and you can bade and swim there anytime you want!<br /><br /><b>Other things to note</b><br />I would prefer female guests, no offence all you nice men out there!",Norrmalms,59.34601,18.04071,Private room,700.0,10,2022-09-08,0.14,2,5.0,5.0,5.0,5.0,5.0,4.86,5.0
2017-12-04,656,18629735,15212907,Lenka,The host canceled this reservation 3 days before arrival. This is an automated posting.,1376896,Karin,"Spacious and charming room with Queensize bed My charming and comfortable apartment is very well planned and in a very central location in Stockholm with restaurants, cafees and shops just around the corner.<br />Yet it´s very calm and quiet and it takes 5 minutes to walk to the wonderful Royal Park, the home of Crownprincess Victoria.The park is lovely to take a stroll or a run or just a lazy picninc in the sun.<br />The water is also very close and you can bade and swim there anytime you want!<br /><br /><b>Other things to note</b><br />I would prefer female guests, no offence all you nice men out there!",Norrmalms,59.34601,18.04071,Private room,700.0,10,2022-09-08,0.14,2,5.0,5.0,5.0,5.0,5.0,4.86,5.0
2019-07-31,657,18642000,50214662,Olav,The host canceled this reservation 56 days before arrival. This is an automated posting.,109078313,Sofia,"Perfect family apt in cool Hornstull, Södermalm A nice 3 bedroom apartment perfect for a family with children in any age in cool, vibrant and trendy Hornstull. Here you are close to green areas, great playgrounds, the waterfront (with a beach), restaurants, bars, cafes, weekend market and shopping. Close to both subway and inner city busses but the apt is located within walking distance to pretty much everything.<br /><br /><b>The space</b><br />Nice and sunny family friendly apartment.<br /><br /><b>Other things to note</b><br />Supermarket just across the street.",Södermalms,59.31673,18.04091,Entire home/apt,1499.0,66,2023-03-24,0.95,12,4.92,4.95,4.82,4.91,4.95,4.91,4.77
2017-06-22,595,16887676,136230743,Ingvar,The host canceled this reservation 23 days before arrival. This is an automated posting.,1740740,Nadia,"Cool apt, family friendly, great view, balcony Stor designad lägenhet i 60-tals hus med alla tänkbara bekvämlighet. Diskmaskin, tvättmaskin och torktumlare finns. Det finns även projektor och och 80 tums bioduk för filmtittande i vardagsrummet. Husgeråd och leksaker finns att låna. Näromgivningarna är extremt lugna men det finns liv och rörelse med matbutik och restauranger och barer bara ett stenkast bort. Två tunnelbanestationer (Mariatorget och Zinkensdamm) ligger 5 min bort.<br /><br /><b>The space</b><br />Stilig lägenhet som är perfekt för barnfamiljer.<br /><br /><b>Guest access</b><br />Du som gäst kommer att har tillgång till husgeråd, leksaker, balkong, hemmabio, tvättmaskin och torktumlare mm.<br /><br /><b>Other things to note</b><br />Det finns en liten park med lekutrustning i angränsning till lägenheten som även har en plaskdamm för varma dagar.",Södermalms,59.31898,18.05252,Entire home/apt,1185.0,12,2022-08-16,0.17,2,5.0,5.0,5.0,4.91,5.0,4.91,4.91
2018-09-29,659,18653004,153768505,Alexandr,The host canceled this reservation 90 days before arrival. This is an automated posting.,13613382,Marcus,"Green garden sea side city villa Embedded in a protected lush garden, our two storey villa offers calm relaxation on a beautiful island in the city center of Stockholm. With two spacious bathrooms, several bedrooms and a livingroom drenched in light we offer you a great basecamp for exploration of the capital of the Nordics. From our house it's a 3 min walk to one of many small beaches in Lake Mälaren and a 10 min bike ride to reach all the nice restaurants and bars in the city centre on Kungsholmen and Södermalm.<br /><br /><b>The space</b><br />A large house, with a great green garden, right in the heart of the City is hard to come by. This gem is additionally situated on a calm and quiet island surrounded by beautiful water side trails where you can sit in the sun and overlook the vivid boat life of Stockholm peacefully passing by.<br /><br /><b>Guest access</b><br />You will have acess to all our house.",Kungsholmens,59.31904,17.99315,Entire home/apt,1750.0,1,2018-09-29,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,662,18730537,60051791,Nicholas,The host canceled this reservation 14 days before arrival. This is an automated posting.,130267279,Martha,"3 room apartment in Hammarby Sjöstad If you are going on vacation to Stockholm this three room apartment is the perfect place to stay. The apartment is located in Hammarby Sjöstad, a cosy area surrounded by lots of good restaurants and cafés, close to the water and only 10 min from the popular area of Södermalm. About 20 min with public transport from Central station.<br /><br />Send me an e-mail if you have further questions.<br /><br />Best Regards,<br /><br />Martha",Södermalms,59.30461,18.09497,Entire home/apt,1500.0,24,2023-02-07,0.34,6,4.63,4.84,4.79,4.84,4.79,4.68,4.53
2018-01-09,662,18730537,142424089,Sebastian,The host canceled this reservation 16 days before arrival. This is an automated posting.,130267279,Martha,"3 room apartment in Hammarby Sjöstad If you are going on vacation to Stockholm this three room apartment is the perfect place to stay. The apartment is located in Hammarby Sjöstad, a cosy area surrounded by lots of good restaurants and cafés, close to the water and only 10 min from the popular area of Södermalm. About 20 min with public transport from Central station.<br /><br />Send me an e-mail if you have further questions.<br /><br />Best Regards,<br /><br />Martha",Södermalms,59.30461,18.09497,Entire home/apt,1500.0,24,2023-02-07,0.34,6,4.63,4.84,4.79,4.84,4.79,4.68,4.53
2018-01-11,662,18730537,166387906,Martin,The host canceled this reservation 178 days before arrival. This is an automated posting.,130267279,Martha,"3 room apartment in Hammarby Sjöstad If you are going on vacation to Stockholm this three room apartment is the perfect place to stay. The apartment is located in Hammarby Sjöstad, a cosy area surrounded by lots of good restaurants and cafés, close to the water and only 10 min from the popular area of Södermalm. About 20 min with public transport from Central station.<br /><br />Send me an e-mail if you have further questions.<br /><br />Best Regards,<br /><br />Martha",Södermalms,59.30461,18.09497,Entire home/apt,1500.0,24,2023-02-07,0.34,6,4.63,4.84,4.79,4.84,4.79,4.68,4.53
2018-02-03,662,18730537,93353946,Karl,The host canceled this reservation 23 days before arrival. This is an automated posting.,130267279,Martha,"3 room apartment in Hammarby Sjöstad If you are going on vacation to Stockholm this three room apartment is the perfect place to stay. The apartment is located in Hammarby Sjöstad, a cosy area surrounded by lots of good restaurants and cafés, close to the water and only 10 min from the popular area of Södermalm. About 20 min with public transport from Central station.<br /><br />Send me an e-mail if you have further questions.<br /><br />Best Regards,<br /><br />Martha",Södermalms,59.30461,18.09497,Entire home/apt,1500.0,24,2023-02-07,0.34,6,4.63,4.84,4.79,4.84,4.79,4.68,4.53
2018-05-22,662,18730537,83887377,Ursula,The host canceled this reservation 20 days before arrival. This is an automated posting.,130267279,Martha,"3 room apartment in Hammarby Sjöstad If you are going on vacation to Stockholm this three room apartment is the perfect place to stay. The apartment is located in Hammarby Sjöstad, a cosy area surrounded by lots of good restaurants and cafés, close to the water and only 10 min from the popular area of Södermalm. About 20 min with public transport from Central station.<br /><br />Send me an e-mail if you have further questions.<br /><br />Best Regards,<br /><br />Martha",Södermalms,59.30461,18.09497,Entire home/apt,1500.0,24,2023-02-07,0.34,6,4.63,4.84,4.79,4.84,4.79,4.68,4.53
2017-05-30,663,18749318,14458671,Наталия,The host canceled this reservation 42 days before arrival. This is an automated posting.,130434807,Pär,"Beautiful villa 15 min from Stockholm city Perfect if you are a family or two families with kids and want to both explore the city by day and relax while the kids are playing in the afternoon / evening. <br />Gamla Enskede  is a very nice, safe and cosy neighbourhood close to Södermalm and Tele2 arena.<br />If you travel with kids this is very convenient, you have Triangelparken which has a large playground and a soccer field where the local kids play football.<br />The subway´s only 5 min walking, and it takes you to the city center in 10-15 minute<br /><br /><b>The space</b><br />Enjoy a classic Swedish house in a beautiful very popular area. The sun shines on the porch from 10-21 (on sunny days) and you can have a chat with our nice neighbours if you wish. Or use our trampoline and barbecue. <br />Perfect house if you are a big family or two familys travelling together.<br /><br /><b>Guest access</b><br />You have access to the whole house. Two showers.<br /><br /><b>Other things to note</b><br />Towels and sheets are includ",Enskede-Årsta-Vantörs,59.28555658960983,18.082024392756832,Entire home/apt,4050.0,22,2022-07-30,0.31,4,4.85,4.9,4.55,4.95,4.9,4.79,4.74
2017-12-22,663,18749318,39229291,Nadja,The host canceled this reservation 28 days before arrival. This is an automated posting.,130434807,Pär,"Beautiful villa 15 min from Stockholm city Perfect if you are a family or two families with kids and want to both explore the city by day and relax while the kids are playing in the afternoon / evening. <br />Gamla Enskede  is a very nice, safe and cosy neighbourhood close to Södermalm and Tele2 arena.<br />If you travel with kids this is very convenient, you have Triangelparken which has a large playground and a soccer field where the local kids play football.<br />The subway´s only 5 min walking, and it takes you to the city center in 10-15 minute<br /><br /><b>The space</b><br />Enjoy a classic Swedish house in a beautiful very popular area. The sun shines on the porch from 10-21 (on sunny days) and you can have a chat with our nice neighbours if you wish. Or use our trampoline and barbecue. <br />Perfect house if you are a big family or two familys travelling together.<br /><br /><b>Guest access</b><br />You have access to the whole house. Two showers.<br /><br /><b>Other things to note</b><br />Towels and sheets are includ",Enskede-Årsta-Vantörs,59.28555658960983,18.082024392756832,Entire home/apt,4050.0,22,2022-07-30,0.31,4,4.85,4.9,4.55,4.95,4.9,4.79,4.74
